	entrez	genesymbol	pathway	pathway desc	NCBI protein	uniprot
27688	480	ATP1A4	path:hsa04974	Protein digestion and absorption	NP_001001734	Q13733
27689	481	ATP1B1	path:hsa04974	Protein digestion and absorption	NP_001668	A3KLL5
27690	482	ATP1B2	path:hsa04974	Protein digestion and absorption	NP_001290192	P14415
27691	483	ATP1B3	path:hsa04974	Protein digestion and absorption	NP_001670	P54709
27692	486	FXYD2	path:hsa04974	Protein digestion and absorption	NP_001671	P54710
27693	50509	COL5A3	path:hsa04974	Protein digestion and absorption	NP_056534	P25940
27694	51032	CELA2B	path:hsa04974	Protein digestion and absorption	NP_056933	P08218
27695	5222	PGA5	path:hsa04974	Protein digestion and absorption	NP_055039	B7ZW66
27696	54407	SLC38A2	path:hsa04974	Protein digestion and absorption	NP_001294865	Q8NHT5
27697	5547	PRCP	path:hsa04974	Protein digestion and absorption	NP_005031	A0A024R5L0
27698	5644	PRSS1	path:hsa04974	Protein digestion and absorption	NP_002760	P07477
27699	5645	PRSS2	path:hsa04974	Protein digestion and absorption	NP_001290343	A6XMV9
27700	5646	PRSS3	path:hsa04974	Protein digestion and absorption	NP_001184026	P35030
27701	59272	ACE2	path:hsa04974	Protein digestion and absorption	NP_068576	Q9BYF1
27702	63036	CELA2A	path:hsa04974	Protein digestion and absorption	NP_254275	P08217
27703	643834	PGA3	path:hsa04974	Protein digestion and absorption	NP_001073275	P0DJD8
27704	643847	PGA4	path:hsa04974	Protein digestion and absorption	NP_001073276	P0DJD7
27705	6505	SLC1A1	path:hsa04974	Protein digestion and absorption	NP_004161	P43005
27706	6510	SLC1A5	path:hsa04974	Protein digestion and absorption	NP_001138616	Q15758
27707	6519	SLC3A1	path:hsa04974	Protein digestion and absorption	NP_000332	Q07837
27708	6520	SLC3A2	path:hsa04974	Protein digestion and absorption	NP_001012680	J3KPF3
27709	6543	SLC8A2	path:hsa04974	Protein digestion and absorption	NP_055878	Q9UPR5
27710	6546	SLC8A1	path:hsa04974	Protein digestion and absorption	NP_001106271	P32418
27711	6547	SLC8A3	path:hsa04974	Protein digestion and absorption	NP_001123889	P57103
27712	6550	SLC9A3	path:hsa04974	Protein digestion and absorption	NP_001271280	P48764
27713	6564	SLC15A1	path:hsa04974	Protein digestion and absorption	NP_005064	B2CQT6
27714	7373	COL14A1	path:hsa04974	Protein digestion and absorption	NP_066933	Q05707
27715	7512	XPNPEP2	path:hsa04974	Protein digestion and absorption	NP_003390	O43895
27716	80781	COL18A1	path:hsa04974	Protein digestion and absorption	NP_085059	D3DSM5
27717	81578	COL21A1	path:hsa04974	Protein digestion and absorption	NP_110447	Q96P44
27718	85301	COL27A1	path:hsa04974	Protein digestion and absorption	NP_116277	Q8IZC6
27719	8645	KCNK5	path:hsa04974	Protein digestion and absorption	NP_003731	A0A024RD32
27720	9056	SLC7A7	path:hsa04974	Protein digestion and absorption	NP_001119577	Q9UM01
27776	10554	AGPAT1	path:hsa04975	Fat digestion and absorption	NP_006402	A0A024RCV5
27777	10555	AGPAT2	path:hsa04975	Fat digestion and absorption	NP_001012745	A0A024R8F9
27778	1056	CEL	path:hsa04975	Fat digestion and absorption	NP_001798	B4DSX9
27779	10999	SLC27A4	path:hsa04975	Fat digestion and absorption	NP_005085	A0A024R8D2
27780	1208	CLPS	path:hsa04975	Fat digestion and absorption	NP_001239526	A0A087WZW1
27781	19	ABCA1	path:hsa04975	Fat digestion and absorption	NP_005493	B2RUU2
27782	2168	FABP1	path:hsa04975	Fat digestion and absorption	NP_001434	P07148
27783	2169	FABP2	path:hsa04975	Fat digestion and absorption	NP_000125	P12104
27784	26279	PLA2G2D	path:hsa04975	Fat digestion and absorption	NP_001258743	A0A087WZT4
27785	2806	GOT2	path:hsa04975	Fat digestion and absorption	NP_001273149	P00505
27786	29881	NPC1L1	path:hsa04975	Fat digestion and absorption	NP_001095118	A0A0C4DFX6
27787	30814	PLA2G2E	path:hsa04975	Fat digestion and absorption	NP_055404	Q9NZK7
27788	335	APOA1	path:hsa04975	Fat digestion and absorption	NP_000030	A0A024R3E3
27790	338	APOB	path:hsa04975	Fat digestion and absorption	NP_000375	P04114
27791	346606	MOGAT3	path:hsa04975	Fat digestion and absorption	NP_001274076	Q86VF5
27792	39	ACAT2	path:hsa04975	Fat digestion and absorption	NP_001290182	Q9BWD1
27793	391013	PLA2G2C	path:hsa04975	Fat digestion and absorption	NP_001099042	J3KMZ3
27794	4547	MTTP	path:hsa04975	Fat digestion and absorption	NP_000244	P55157
27795	50487	PLA2G3	path:hsa04975	Fat digestion and absorption	NP_056530	Q9NZ20
27796	5319	PLA2G1B	path:hsa04975	Fat digestion and absorption	NP_000919	P04054
27797	5320	PLA2G2A	path:hsa04975	Fat digestion and absorption	NP_000291	A0A024RA96
27798	5322	PLA2G5	path:hsa04975	Fat digestion and absorption	NP_000920	P39877
27799	5406	PNLIP	path:hsa04975	Fat digestion and absorption	NP_000927	P16233
27800	5407	PNLIPRP1	path:hsa04975	Fat digestion and absorption	NP_001290064	P54315
27801	5408	PNLIPRP2	path:hsa04975	Fat digestion and absorption	NP_005387	P54317
27802	64240	ABCG5	path:hsa04975	Fat digestion and absorption	NP_071881	Q9H222
27803	64241	ABCG8	path:hsa04975	Fat digestion and absorption	NP_071882	Q9H221
27804	64600	PLA2G2F	path:hsa04975	Fat digestion and absorption	NP_073730	Q9BZM2
27805	80168	MOGAT2	path:hsa04975	Fat digestion and absorption	NP_079374	Q3SYC2
27806	81579	PLA2G12A	path:hsa04975	Fat digestion and absorption	NP_110448	Q542Y6
27807	8399	PLA2G10	path:hsa04975	Fat digestion and absorption	NP_003552	O15496
27808	84647	PLA2G12B	path:hsa04975	Fat digestion and absorption	NP_115951	Q9BX93
27809	84649	DGAT2	path:hsa04975	Fat digestion and absorption	NP_001240820	Q96PD7
27810	8513	LIPF	path:hsa04975	Fat digestion and absorption	NP_001185757	P07098
27811	8611	PPAP2A	path:hsa04975	Fat digestion and absorption	NP_003702	A0A024QZS3
27812	8612	PPAP2C	path:hsa04975	Fat digestion and absorption	NP_003703	O43688
27813	8613	PPAP2B	path:hsa04975	Fat digestion and absorption	NP_003704	O14495
27814	8694	DGAT1	path:hsa04975	Fat digestion and absorption	NP_036211	O75907
27815	948	CD36	path:hsa04975	Fat digestion and absorption	NP_000063	A4D1B1
27816	949	SCARB1	path:hsa04975	Fat digestion and absorption	NP_001076428	Q8WTV0
27836	10257	ABCC4	path:hsa04976	Bile secretion	NP_001098985	A8K2Q2
27837	10599	SLCO1B1	path:hsa04976	Bile secretion	NP_006437	A0A024RAU7
27838	107	ADCY1	path:hsa04976	Bile secretion	NP_001268697	C9J1J0
27839	108	ADCY2	path:hsa04976	Bile secretion	NP_065433	Q08462
27840	1080	CFTR	path:hsa04976	Bile secretion	NP_000483	A0A024R730
27841	10864	SLC22A7	path:hsa04976	Bile secretion	NP_006663	Q9Y694
27842	109	ADCY3	path:hsa04976	Bile secretion	NP_004027	O60266
27843	10998	SLC27A5	path:hsa04976	Bile secretion	NP_036386	Q9Y2P5
27844	111	ADCY5	path:hsa04976	Bile secretion	NP_001186571	O95622
27845	112	ADCY6	path:hsa04976	Bile secretion	NP_056085	O43306
27846	113	ADCY7	path:hsa04976	Bile secretion	NP_001105	P51828
27847	114	ADCY8	path:hsa04976	Bile secretion	NP_001106	P40145
27848	115	ADCY9	path:hsa04976	Bile secretion	NP_001107	O60503
27849	123264	SLC51B	path:hsa04976	Bile secretion	NP_849190	Q86UW2
27850	1244	ABCC2	path:hsa04976	Bile secretion	NP_000383	Q92887
27851	1576	CYP3A4	path:hsa04976	Bile secretion	NP_001189784	P08684
27852	1581	CYP7A1	path:hsa04976	Bile secretion	NP_000771	P22680
27853	196883	ADCY4	path:hsa04976	Bile secretion	NP_001185497	Q8NFM4
27854	200931	SLC51A	path:hsa04976	Bile secretion	NP_689885	Q86UW1
27855	2052	EPHX1	path:hsa04976	Bile secretion	NP_000111	P07099
27856	23439	ATP1B4	path:hsa04976	Bile secretion	NP_001135919	Q9UN42
27857	2778	GNAS	path:hsa04976	Bile secretion	NP_000507	P63092
27858	28234	SLCO1B3	path:hsa04976	Bile secretion	NP_062818	B3KP78
27859	3156	HMGCR	path:hsa04976	Bile secretion	NP_000850	A0A024RAP2
27860	338821	SLCO1B7	path:hsa04976	Bile secretion	NP_001009562	G3V0H7
27861	343	AQP8	path:hsa04976	Bile secretion	NP_001160	O94778
27862	358	AQP1	path:hsa04976	Bile secretion	NP_001171989	P29972
27863	361	AQP4	path:hsa04976	Bile secretion	NP_001641	F1DSG4
27864	366	AQP9	path:hsa04976	Bile secretion	NP_066190	O43315
27865	3781	KCNN2	path:hsa04976	Bile secretion	NP_001265133	Q9H2S1
27866	3949	LDLR	path:hsa04976	Bile secretion	NP_000518	A0A024R7D5
27867	476	ATP1A1	path:hsa04976	Bile secretion	NP_000692	P05023
27868	477	ATP1A2	path:hsa04976	Bile secretion	NP_000693	P50993
27869	478	ATP1A3	path:hsa04976	Bile secretion	NP_001243142	P13637
27870	480	ATP1A4	path:hsa04976	Bile secretion	NP_001001734	Q13733
27871	481	ATP1B1	path:hsa04976	Bile secretion	NP_001668	A3KLL5
27872	482	ATP1B2	path:hsa04976	Bile secretion	NP_001290192	P14415
27873	483	ATP1B3	path:hsa04976	Bile secretion	NP_001670	P54709
27874	486	FXYD2	path:hsa04976	Bile secretion	NP_001671	P54710
27875	5243	ABCB1	path:hsa04976	Bile secretion	NP_000918	A4D1D2
27876	5244	ABCB4	path:hsa04976	Bile secretion	NP_000434	P21439
27877	5566	PRKACA	path:hsa04976	Bile secretion	NP_001291278	P17612
27878	5567	PRKACB	path:hsa04976	Bile secretion	NP_001229786	P22694
27879	5568	PRKACG	path:hsa04976	Bile secretion	NP_002723	P22612
27880	570	BAAT	path:hsa04976	Bile secretion	NP_001121082	Q14032
27881	57552	NCEH1	path:hsa04976	Bile secretion	NP_001139748	A0A0A0MTJ9
27882	57835	SLC4A5	path:hsa04976	Bile secretion	NP_067019	Q9BY07
27883	6256	RXRA	path:hsa04976	Bile secretion	NP_001278849	Q6P3U7
27884	6344	SCTR	path:hsa04976	Bile secretion	NP_002971	P47872
27885	64240	ABCG5	path:hsa04976	Bile secretion	NP_071881	Q9H222
27886	64241	ABCG8	path:hsa04976	Bile secretion	NP_071882	Q9H221
27887	6513	SLC2A1	path:hsa04976	Bile secretion	NP_006507	P11166
27888	6522	SLC4A2	path:hsa04976	Bile secretion	NP_001186621	P04920
27889	6523	SLC5A1	path:hsa04976	Bile secretion	NP_000334	P13866
27890	6548	SLC9A1	path:hsa04976	Bile secretion	NP_003038	B2RAH2
27891	6550	SLC9A3	path:hsa04976	Bile secretion	NP_001271280	P48764
27892	6554	SLC10A1	path:hsa04976	Bile secretion	NP_003040	B2RA41
27893	6555	SLC10A2	path:hsa04976	Bile secretion	NP_000443	Q12908
27894	6579	SLCO1A2	path:hsa04976	Bile secretion	NP_066580	A0A024RAT5
27895	6580	SLC22A1	path:hsa04976	Bile secretion	NP_003048	O15245
27896	6822	SULT2A1	path:hsa04976	Bile secretion	NP_003158	A8K015
27897	7363	UGT2B4	path:hsa04976	Bile secretion	NP_001284544	P06133
27898	760	CA2	path:hsa04976	Bile secretion	NP_000058	P00918
27899	8431	NR0B2	path:hsa04976	Bile secretion	NP_068804	Q15466
27900	8647	ABCB11	path:hsa04976	Bile secretion	NP_003733	O95342
27901	8671	SLC4A4	path:hsa04976	Bile secretion	NP_001091954	A0A024RD97
27902	8714	ABCC3	path:hsa04976	Bile secretion	NP_001137542	O15438
27903	9376	SLC22A8	path:hsa04976	Bile secretion	NP_001171661	B2R807
27904	9429	ABCG2	path:hsa04976	Bile secretion	NP_001244315	Q9UNQ0
27905	949	SCARB1	path:hsa04976	Bile secretion	NP_001076428	Q8WTV0
27906	9971	NR1H4	path:hsa04976	Bile secretion	NP_001193906	F1DAL1
28091	10560	SLC19A2	path:hsa04977	Vitamin digestion and absorption	NP_008927	A0A024R928
28092	113235	SLC46A1	path:hsa04977	Vitamin digestion and absorption	NP_001229295	A0A024QZ44
28093	113278	SLC52A3	path:hsa04977	Vitamin digestion and absorption	NP_212134	K0A6P4
28094	151056	PLB1	path:hsa04977	Vitamin digestion and absorption	NP_001164056	B2RWP8
28095	158835	AWAT2	path:hsa04977	Vitamin digestion and absorption	NP_001002254	Q6E213
28096	2346	FOLH1	path:hsa04977	Vitamin digestion and absorption	NP_001014986	Q04609
28097	25974	MMACHC	path:hsa04977	Vitamin digestion and absorption	NP_056321	Q9Y4U1
28098	2694	GIF	path:hsa04977	Vitamin digestion and absorption	NP_005133	P27352
28099	335	APOA1	path:hsa04977	Vitamin digestion and absorption	NP_000030	A0A024R3E3
28101	338	APOB	path:hsa04977	Vitamin digestion and absorption	NP_000375	P04114
28102	4363	ABCC1	path:hsa04977	Vitamin digestion and absorption	NP_004987	P33527
28103	5406	PNLIP	path:hsa04977	Vitamin digestion and absorption	NP_000927	P16233
28104	55788	LMBRD1	path:hsa04977	Vitamin digestion and absorption	NP_060838	Q9NUN5
28105	5948	RBP2	path:hsa04977	Vitamin digestion and absorption	NP_004155	P50120
28106	6573	SLC19A1	path:hsa04977	Vitamin digestion and absorption	NP_001192135	P41440
28107	686	BTD	path:hsa04977	Vitamin digestion and absorption	NP_000051	P43251
28108	6948	TCN2	path:hsa04977	Vitamin digestion and absorption	NP_000346	P20062
28109	8029	CUBN	path:hsa04977	Vitamin digestion and absorption	NP_001072	O60494
28110	80704	SLC19A3	path:hsa04977	Vitamin digestion and absorption	NP_079519	Q9BZV2
28111	8884	SLC5A6	path:hsa04977	Vitamin digestion and absorption	NP_066918	Q9HD19
28112	9227	LRAT	path:hsa04977	Vitamin digestion and absorption	NP_001288574	O95237
28113	949	SCARB1	path:hsa04977	Vitamin digestion and absorption	NP_001076428	Q8WTV0
28114	9963	SLC23A1	path:hsa04977	Vitamin digestion and absorption	NP_005838	Q9UHI7
28163	10568	SLC34A2	path:hsa04978	Mineral absorption	NP_001171469	O95436
28164	113235	SLC46A1	path:hsa04978	Mineral absorption	NP_001229295	A0A024QZ44
28165	115019	SLC26A9	path:hsa04978	Mineral absorption	NP_443166	Q7LBE3
28166	1181	CLCN2	path:hsa04978	Mineral absorption	NP_001164558	P51788
28167	1317	SLC31A1	path:hsa04978	Mineral absorption	NP_001850	A0A024R824
28168	140803	TRPM6	path:hsa04978	Mineral absorption	NP_001170781	Q9BX84
28169	1811	SLC26A3	path:hsa04978	Mineral absorption	NP_000102	P40879
28170	23439	ATP1B4	path:hsa04978	Mineral absorption	NP_001135919	Q9UN42
28171	2495	FTH1	path:hsa04978	Mineral absorption	NP_002023	A0A024R525
28172	2512	FTL	path:hsa04978	Mineral absorption	NP_000137	P02792
28173	261729	STEAP2	path:hsa04978	Mineral absorption	NP_001035755	B3KS24
28174	26872	STEAP1	path:hsa04978	Mineral absorption	NP_036581	Q9UHE8
28175	30061	SLC40A1	path:hsa04978	Mineral absorption	NP_055400	Q9NP59
28176	3162	HMOX1	path:hsa04978	Mineral absorption	NP_002124	P09601
28177	3163	HMOX2	path:hsa04978	Mineral absorption	NP_001120676	P30519
28178	340024	SLC6A19	path:hsa04978	Mineral absorption	NP_001003841	Q695T7
28179	4489	MT1A	path:hsa04978	Mineral absorption	NP_005937	P04731
28180	4490	MT1B	path:hsa04978	Mineral absorption	NP_005938	P07438
28181	4493	MT1E	path:hsa04978	Mineral absorption	NP_783316	P04732
28182	4494	MT1F	path:hsa04978	Mineral absorption	NP_001288201	H3BRY8
28183	4495	MT1G	path:hsa04978	Mineral absorption	NP_001288196	P13640
28184	4496	MT1H	path:hsa04978	Mineral absorption	NP_005942	P80294
28185	4499	MT1M	path:hsa04978	Mineral absorption	NP_789846	A0A024R6T4
28186	4501	MT1X	path:hsa04978	Mineral absorption	NP_005943	P80297
28187	4502	MT2A	path:hsa04978	Mineral absorption	NP_005944	P02795
28188	475	ATOX1	path:hsa04978	Mineral absorption	NP_004036	O00244
28189	476	ATP1A1	path:hsa04978	Mineral absorption	NP_000692	P05023
28190	477	ATP1A2	path:hsa04978	Mineral absorption	NP_000693	P50993
28191	478	ATP1A3	path:hsa04978	Mineral absorption	NP_001243142	P13637
28192	480	ATP1A4	path:hsa04978	Mineral absorption	NP_001001734	Q13733
28193	481	ATP1B1	path:hsa04978	Mineral absorption	NP_001668	A3KLL5
28194	482	ATP1B2	path:hsa04978	Mineral absorption	NP_001290192	P14415
28195	483	ATP1B3	path:hsa04978	Mineral absorption	NP_001670	P54709
28196	486	FXYD2	path:hsa04978	Mineral absorption	NP_001671	P54710
28197	4891	SLC11A2	path:hsa04978	Mineral absorption	NP_000608	P49281
28198	490	ATP2B1	path:hsa04978	Mineral absorption	NP_001001323	P20020
28199	538	ATP7A	path:hsa04978	Mineral absorption	NP_000043	B4DRW0
28200	54822	TRPM7	path:hsa04978	Mineral absorption	NP_001288141	H0YLN8
28201	55503	TRPV6	path:hsa04978	Mineral absorption	NP_061116	Q9H1D0
28202	55630	SLC39A4	path:hsa04978	Mineral absorption	NP_001267486	Q9NX22
28203	65010	SLC26A6	path:hsa04978	Mineral absorption	NP_001035544	A0A0C4DFT5
28204	6523	SLC5A1	path:hsa04978	Mineral absorption	NP_000334	P13866
28205	6546	SLC8A1	path:hsa04978	Mineral absorption	NP_001106271	P32418
28206	6550	SLC9A3	path:hsa04978	Mineral absorption	NP_001271280	P48764
28207	6556	SLC11A1	path:hsa04978	Mineral absorption	NP_000569	A0A024R474
28208	7018	TF	path:hsa04978	Mineral absorption	NP_001054	A0PJA6
28209	7421	VDR	path:hsa04978	Mineral absorption	NP_000367	F1D8P8
28210	7779	SLC30A1	path:hsa04978	Mineral absorption	NP_067017	Q9Y6M5
28211	795	S100G	path:hsa04978	Mineral absorption	NP_004048	P29377
28212	79901	CYBRD1	path:hsa04978	Mineral absorption	NP_001120855	Q53TN4
28213	9843	HEPH	path:hsa04978	Mineral absorption	NP_001124332	A0A0C4DG76
28257	100506742	CASP12	path:hsa05010	Alzheimer's disease	NP_001177945	Q6UXS9
28258	100532726	NDUFC2-KCTD14	path:hsa05010	Alzheimer's disease	NP_001190189	A0A087WUM3
28259	102	ADAM10	path:hsa05010	Alzheimer's disease	NP_001101	A0A024R5U5
28260	1020	CDK5	path:hsa05010	Alzheimer's disease	NP_001157882	Q00535
28261	10476	ATP5H	path:hsa05010	Alzheimer's disease	NP_001003785	O75947
28262	10975	UQCR11	path:hsa05010	Alzheimer's disease	NP_006821	O14957
28263	125965	COX6B2	path:hsa05010	Alzheimer's disease	NP_653214	Q6YFQ2
28264	126328	NDUFA11	path:hsa05010	Alzheimer's disease	NP_001180304	Q86Y39
28265	1327	COX4I1	path:hsa05010	Alzheimer's disease	NP_001852	P13073
28266	1329	COX5B	path:hsa05010	Alzheimer's disease	NP_001853	P10606
28267	1337	COX6A1	path:hsa05010	Alzheimer's disease	NP_004364	H6SG15
28268	1339	COX6A2	path:hsa05010	Alzheimer's disease	NP_005196	Q02221
28269	1340	COX6B1	path:hsa05010	Alzheimer's disease	NP_001854	P14854
28270	1345	COX6C	path:hsa05010	Alzheimer's disease	NP_004365	A0A024R9B7
28271	1346	COX7A1	path:hsa05010	Alzheimer's disease	NP_001855	P24310
28272	1347	COX7A2	path:hsa05010	Alzheimer's disease	NP_001856	H0UI06
28273	1349	COX7B	path:hsa05010	Alzheimer's disease	NP_001857	P24311
28274	1350	COX7C	path:hsa05010	Alzheimer's disease	NP_001858	P15954
28275	1351	COX8A	path:hsa05010	Alzheimer's disease	NP_004065	P10176
28276	1537	CYC1	path:hsa05010	Alzheimer's disease	NP_001907	P08574
28277	163688	CALML6	path:hsa05010	Alzheimer's disease	NP_619650	Q8TD86
28278	170712	COX7B2	path:hsa05010	Alzheimer's disease	NP_570972	Q8TF08
28279	2081	ERN1	path:hsa05010	Alzheimer's disease	NP_001424	O75460
28280	22926	ATF6	path:hsa05010	Alzheimer's disease	NP_031374	A8K383
28281	23236	PLCB1	path:hsa05010	Alzheimer's disease	NP_056007	Q9NQ66
28282	23385	NCSTN	path:hsa05010	Alzheimer's disease	NP_001277113	Q92542
28283	23621	BACE1	path:hsa05010	Alzheimer's disease	NP_001193977	B7Z3Z4
28284	25825	BACE2	path:hsa05010	Alzheimer's disease	NP_036237	Q9Y5Z0
28285	2597	GAPDH	path:hsa05010	Alzheimer's disease	NP_001243728	P04406
28286	27089	UQCRQ	path:hsa05010	Alzheimer's disease	NP_055217	O14949
28287	2776	GNAQ	path:hsa05010	Alzheimer's disease	NP_002063	A0A024R240
28288	2902	GRIN1	path:hsa05010	Alzheimer's disease	NP_000823	Q05586
28289	2903	GRIN2A	path:hsa05010	Alzheimer's disease	NP_000824	Q12879
28290	2904	GRIN2B	path:hsa05010	Alzheimer's disease	NP_000825	Q13224
28291	2905	GRIN2C	path:hsa05010	Alzheimer's disease	NP_000826	O15398
28292	2906	GRIN2D	path:hsa05010	Alzheimer's disease	NP_000827	O15399
28293	2932	GSK3B	path:hsa05010	Alzheimer's disease	NP_001139628	P49841
28294	29796	UQCR10	path:hsa05010	Alzheimer's disease	NP_001003684	Q9UDW1
28295	3028	HSD17B10	path:hsa05010	Alzheimer's disease	NP_001032900	Q99714
28296	317	APAF1	path:hsa05010	Alzheimer's disease	NP_001151	O14727
28297	322	APBB1	path:hsa05010	Alzheimer's disease	NP_001155	O00213
28298	3416	IDE	path:hsa05010	Alzheimer's disease	NP_001159418	P14735
28299	341947	COX8C	path:hsa05010	Alzheimer's disease	NP_892016	Q7Z4L0
28300	348	APOE	path:hsa05010	Alzheimer's disease	NP_000032	P02649
28301	351	APP	path:hsa05010	Alzheimer's disease	NP_000475	P05067
28302	355	FAS	path:hsa05010	Alzheimer's disease	NP_000034	P25445
28303	3553	IL1B	path:hsa05010	Alzheimer's disease	NP_000567	P01584
28304	3708	ITPR1	path:hsa05010	Alzheimer's disease	NP_001093422	B4DER3
28305	3709	ITPR2	path:hsa05010	Alzheimer's disease	NP_002214	Q14571
28306	3710	ITPR3	path:hsa05010	Alzheimer's disease	NP_002215	A6H8K3
28307	374291	NDUFS7	path:hsa05010	Alzheimer's disease	NP_077718	O75251
28308	4023	LPL	path:hsa05010	Alzheimer's disease	NP_000228	P06858
28309	4035	LRP1	path:hsa05010	Alzheimer's disease	NP_002323	Q07954
28310	4137	MAPT	path:hsa05010	Alzheimer's disease	NP_001116538	P10636
28311	4311	MME	path:hsa05010	Alzheimer's disease	NP_000893	P08473
28312	440567	UQCRHL	path:hsa05010	Alzheimer's disease	NP_001083060	A0A096LP55
28313	4508	MT-ATP6	path:hsa05010	Alzheimer's disease	YP_003024031	P00846
28314	4509	MT-ATP8	path:hsa05010	Alzheimer's disease	YP_003024030	P03928
28315	4512	PTGS1	path:hsa05010	Alzheimer's disease	YP_003024028	P00395
28316	4513	MT-CO2	path:hsa05010	Alzheimer's disease	YP_003024029	P00403
28317	4514	MT-CO3	path:hsa05010	Alzheimer's disease	YP_003024032	P00414
